siteID,plotID,collectDate,ym,taxonID,scientificName,individualCount,trapnights,source
KONZ,KONZ_002,2019-06-15,2019-06,SCAQUA,Scarites quadriceps,3,56,demo
KONZ,KONZ_002,2019-06-15,2019-06,AMAOBE,Amara obesa,2,56,demo
KONZ,KONZ_002,2019-06-15,2019-06,CALCAL,Calosoma calidum,2,56,demo
KONZ,KONZ_004,2019-06-15,2019-06,POECHA,Poecilus chalcites,5,42,demo
KONZ,KONZ_004,2019-06-15,2019-06,HARPEN,Harpalus pensylvanicus,2,42,demo
KONZ,KONZ_004,2019-06-15,2019-06,PASELO,Pasimachus elongatus,2,42,demo
KONZ,KONZ_004,2019-06-15,2019-06,SCAQUA,Scarites quadriceps,1,42,demo
KONZ,KONZ_004,2019-06-15,2019-06,AMAOBE,Amara obesa,1,42,demo
KONZ,KONZ_004,2019-06-15,2019-06,CALCAL,Calosoma calidum,1,42,demo
KONZ,KONZ_007,2019-06-15,2019-06,POECHA,Poecilus chalcites,4,42,demo
KONZ,KONZ_007,2019-06-15,2019-06,CYCALT,Cyclotrachelus alternans,1,42,demo
KONZ,KONZ_007,2019-06-15,2019-06,HARPEN,Harpalus pensylvanicus,2,42,demo
KONZ,KONZ_007,2019-06-15,2019-06,PASELO,Pasimachus elongatus,2,42,demo
KONZ,KONZ_007,2019-06-15,2019-06,SCAQUA,Scarites quadriceps,1,42,demo
KONZ,KONZ_007,2019-06-15,2019-06,AMAOBE,Amara obesa,1,42,demo
KONZ,KONZ_007,2019-06-15,2019-06,CALCAL,Calosoma calidum,1,42,demo
KONZ,KONZ_001,2019-07-15,2019-07,POECHA,Poecilus chalcites,3,42,demo
KONZ,KONZ_001,2019-07-15,2019-07,CYCALT,Cyclotrachelus alternans,2,42,demo
KONZ,KONZ_001,2019-07-15,2019-07,HARPEN,Harpalus pensylvanicus,6,42,demo
KONZ,KONZ_001,2019-07-15,2019-07,PASELO,Pasimachus elongatus,1,42,demo
KONZ,KONZ_001,2019-07-15,2019-07,SCAQUA,Scarites quadriceps,3,42,demo
KONZ,KONZ_001,2019-07-15,2019-07,AMAOBE,Amara obesa,1,42,demo
KONZ,KONZ_001,2019-07-15,2019-07,CALCAL,Calosoma calidum,1,42,demo
KONZ,KONZ_002,2019-07-15,2019-07,POECHA,Poecilus chalcites,5,45,demo
KONZ,KONZ_002,2019-07-15,2019-07,CYCALT,Cyclotrachelus alternans,2,45,demo
KONZ,KONZ_002,2019-07-15,2019-07,HARPEN,Harpalus pensylvanicus,4,45,demo
KONZ,KONZ_002,2019-07-15,2019-07,PASELO,Pasimachus elongatus,2,45,demo
KONZ,KONZ_002,2019-07-15,2019-07,SCAQUA,Scarites quadriceps,2,45,demo
KONZ,KONZ_002,2019-07-15,2019-07,AMAOBE,Amara obesa,1,45,demo
KONZ,KONZ_002,2019-07-15,2019-07,CALCAL,Calosoma calidum,1,45,demo
KONZ,KONZ_004,2019-07-15,2019-07,POECHA,Poecilus chalcites,5,39,demo
KONZ,KONZ_004,2019-07-15,2019-07,CYCALT,Cyclotrachelus alternans,2,39,demo
KONZ,KONZ_004,2019-07-15,2019-07,HARPEN,Harpalus pensylvanicus,5,39,demo
KONZ,KONZ_004,2019-07-15,2019-07,PASELO,Pasimachus elongatus,2,39,demo
KONZ,KONZ_004,2019-07-15,2019-07,SCAQUA,Scarites quadriceps,3,39,demo
KONZ,KONZ_004,2019-07-15,2019-07,AMAOBE,Amara obesa,1,39,demo
KONZ,KONZ_004,2019-07-15,2019-07,CALCAL,Calosoma calidum,1,39,demo
KONZ,KONZ_007,2019-07-15,2019-07,POECHA,Poecilus chalcites,6,52,demo
KONZ,KONZ_007,2019-07-15,2019-07,CYCALT,Cyclotrachelus alternans,3,52,demo
KONZ,KONZ_007,2019-07-15,2019-07,HARPEN,Harpalus pensylvanicus,6,52,demo
KONZ,KONZ_007,2019-07-15,2019-07,PASELO,Pasimachus elongatus,3,52,demo
KONZ,KONZ_007,2019-07-15,2019-07,SCAQUA,Scarites quadriceps,3,52,demo
KONZ,KONZ_007,2019-07-15,2019-07,AMAOBE,Amara obesa,1,52,demo
KONZ,KONZ_007,2019-07-15,2019-07,CALCAL,Calosoma calidum,1,52,demo
KONZ,KONZ_001,2019-08-15,2019-08,POECHA,Poecilus chalcites,4,56,demo
KONZ,KONZ_001,2019-08-15,2019-08,CYCALT,Cyclotrachelus alternans,4,56,demo
KONZ,KONZ_001,2019-08-15,2019-08,HARPEN,Harpalus pensylvanicus,9,56,demo
KONZ,KONZ_001,2019-08-15,2019-08,PASELO,Pasimachus elongatus,1,56,demo
KONZ,KONZ_001,2019-08-15,2019-08,SCAQUA,Scarites quadriceps,2,56,demo
KONZ,KONZ_001,2019-08-15,2019-08,CALCAL,Calosoma calidum,1,56,demo
KONZ,KONZ_002,2019-08-15,2019-08,POECHA,Poecilus chalcites,3,39,demo
KONZ,KONZ_002,2019-08-15,2019-08,CYCALT,Cyclotrachelus alternans,2,39,demo
KONZ,KONZ_002,2019-08-15,2019-08,HARPEN,Harpalus pensylvanicus,7,39,demo
KONZ,KONZ_002,2019-08-15,2019-08,PASELO,Pasimachus elongatus,1,39,demo
KONZ,KONZ_002,2019-08-15,2019-08,SCAQUA,Scarites quadriceps,1,39,demo
KONZ,KONZ_004,2019-08-15,2019-08,POECHA,Poecilus chalcites,3,45,demo
KONZ,KONZ_004,2019-08-15,2019-08,CYCALT,Cyclotrachelus alternans,4,45,demo
KONZ,KONZ_004,2019-08-15,2019-08,HARPEN,Harpalus pensylvanicus,7,45,demo
KONZ,KONZ_004,2019-08-15,2019-08,PASELO,Pasimachus elongatus,1,45,demo
KONZ,KONZ_004,2019-08-15,2019-08,SCAQUA,Scarites quadriceps,2,45,demo
KONZ,KONZ_007,2019-08-15,2019-08,POECHA,Poecilus chalcites,4,45,demo
KONZ,KONZ_007,2019-08-15,2019-08,CYCALT,Cyclotrachelus alternans,4,45,demo
KONZ,KONZ_007,2019-08-15,2019-08,HARPEN,Harpalus pensylvanicus,7,45,demo
KONZ,KONZ_007,2019-08-15,2019-08,PASELO,Pasimachus elongatus,1,45,demo
KONZ,KONZ_007,2019-08-15,2019-08,SCAQUA,Scarites quadriceps,3,45,demo
KONZ,KONZ_007,2019-08-15,2019-08,CALCAL,Calosoma calidum,1,45,demo
KONZ,KONZ_001,2019-09-15,2019-09,POECHA,Poecilus chalcites,1,39,demo
KONZ,KONZ_001,2019-09-15,2019-09,CYCALT,Cyclotrachelus alternans,3,39,demo
KONZ,KONZ_001,2019-09-15,2019-09,HARPEN,Harpalus pensylvanicus,6,39,demo
KONZ,KONZ_001,2019-09-15,2019-09,SCAQUA,Scarites quadriceps,1,39,demo
KONZ,KONZ_002,2019-09-15,2019-09,POECHA,Poecilus chalcites,1,42,demo
KONZ,KONZ_002,2019-09-15,2019-09,CYCALT,Cyclotrachelus alternans,3,42,demo
KONZ,KONZ_002,2019-09-15,2019-09,HARPEN,Harpalus pensylvanicus,4,42,demo
KONZ,KONZ_002,2019-09-15,2019-09,SCAQUA,Scarites quadriceps,1,42,demo
KONZ,KONZ_004,2019-09-15,2019-09,POECHA,Poecilus chalcites,2,45,demo
KONZ,KONZ_004,2019-09-15,2019-09,CYCALT,Cyclotrachelus alternans,3,45,demo
KONZ,KONZ_004,2019-09-15,2019-09,HARPEN,Harpalus pensylvanicus,4,45,demo
KONZ,KONZ_004,2019-09-15,2019-09,SCAQUA,Scarites quadriceps,1,45,demo
KONZ,KONZ_007,2019-09-15,2019-09,POECHA,Poecilus chalcites,1,60,demo
KONZ,KONZ_007,2019-09-15,2019-09,CYCALT,Cyclotrachelus alternans,5,60,demo
KONZ,KONZ_007,2019-09-15,2019-09,HARPEN,Harpalus pensylvanicus,5,60,demo
KONZ,KONZ_007,2019-09-15,2019-09,SCAQUA,Scarites quadriceps,2,60,demo
KONZ,KONZ_001,2019-10-15,2019-10,CYCALT,Cyclotrachelus alternans,3,42,demo
KONZ,KONZ_001,2019-10-15,2019-10,HARPEN,Harpalus pensylvanicus,3,42,demo
KONZ,KONZ_002,2019-10-15,2019-10,CYCALT,Cyclotrachelus alternans,3,39,demo
KONZ,KONZ_002,2019-10-15,2019-10,HARPEN,Harpalus pensylvanicus,3,39,demo
KONZ,KONZ_004,2019-10-15,2019-10,CYCALT,Cyclotrachelus alternans,5,52,demo
KONZ,KONZ_004,2019-10-15,2019-10,HARPEN,Harpalus pensylvanicus,5,52,demo
KONZ,KONZ_004,2019-10-15,2019-10,SCAQUA,Scarites quadriceps,1,52,demo
KONZ,KONZ_007,2019-10-15,2019-10,CYCALT,Cyclotrachelus alternans,2,42,demo
KONZ,KONZ_007,2019-10-15,2019-10,HARPEN,Harpalus pensylvanicus,2,42,demo
KONZ,KONZ_007,2019-10-15,2019-10,SCAQUA,Scarites quadriceps,1,42,demo
KONZ,KONZ_001,2020-05-15,2020-05,POECHA,Poecilus chalcites,5,39,demo
KONZ,KONZ_001,2020-05-15,2020-05,HARPEN,Harpalus pensylvanicus,1,39,demo
KONZ,KONZ_001,2020-05-15,2020-05,PASELO,Pasimachus elongatus,1,39,demo
KONZ,KONZ_001,2020-05-15,2020-05,SCAQUA,Scarites quadriceps,2,39,demo
KONZ,KONZ_001,2020-05-15,2020-05,AMAOBE,Amara obesa,2,39,demo
KONZ,KONZ_001,2020-05-15,2020-05,CALCAL,Calosoma calidum,2,39,demo
KONZ,KONZ_002,2020-05-15,2020-05,POECHA,Poecilus chalcites,6,56,demo
KONZ,KONZ_002,2020-05-15,2020-05,HARPEN,Harpalus pensylvanicus,2,56,demo
KONZ,KONZ_002,2020-05-15,2020-05,PASELO,Pasimachus elongatus,3,56,demo
KONZ,KONZ_002,2020-05-15,2020-05,SCAQUA,Scarites quadriceps,1,56,demo
KONZ,KONZ_002,2020-05-15,2020-05,AMAOBE,Amara obesa,3,56,demo
KONZ,KONZ_002,2020-05-15,2020-05,CALCAL,Calosoma calidum,2,56,demo
KONZ,KONZ_004,2020-05-15,2020-05,POECHA,Poecilus chalcites,6,39,demo
KONZ,KONZ_004,2020-05-15,2020-05,HARPEN,Harpalus pensylvanicus,1,39,demo
KONZ,KONZ_004,2020-05-15,2020-05,PASELO,Pasimachus elongatus,1,39,demo
KONZ,KONZ_004,2020-05-15,2020-05,SCAQUA,Scarites quadriceps,1,39,demo
KONZ,KONZ_004,2020-05-15,2020-05,AMAOBE,Amara obesa,1,39,demo
KONZ,KONZ_004,2020-05-15,2020-05,CALCAL,Calosoma calidum,1,39,demo
KONZ,KONZ_007,2020-05-15,2020-05,POECHA,Poecilus chalcites,10,45,demo
KONZ,KONZ_007,2020-05-15,2020-05,HARPEN,Harpalus pensylvanicus,1,45,demo
KONZ,KONZ_007,2020-05-15,2020-05,PASELO,Pasimachus elongatus,2,45,demo
KONZ,KONZ_007,2020-05-15,2020-05,SCAQUA,Scarites quadriceps,2,45,demo
KONZ,KONZ_007,2020-05-15,2020-05,AMAOBE,Amara obesa,3,45,demo
KONZ,KONZ_007,2020-05-15,2020-05,CALCAL,Calosoma calidum,2,45,demo
KONZ,KONZ_001,2020-06-15,2020-06,POECHA,Poecilus chalcites,5,39,demo
KONZ,KONZ_001,2020-06-15,2020-06,CYCALT,Cyclotrachelus alternans,1,39,demo
KONZ,KONZ_001,2020-06-15,2020-06,HARPEN,Harpalus pensylvanicus,3,39,demo
KONZ,KONZ_001,2020-06-15,2020-06,PASELO,Pasimachus elongatus,2,39,demo
KONZ,KONZ_001,2020-06-15,2020-06,SCAQUA,Scarites quadriceps,2,39,demo
KONZ,KONZ_001,2020-06-15,2020-06,AMAOBE,Amara obesa,1,39,demo
KONZ,KONZ_001,2020-06-15,2020-06,CALCAL,Calosoma calidum,2,39,demo
KONZ,KONZ_002,2020-06-15,2020-06,POECHA,Poecilus chalcites,9,42,demo
KONZ,KONZ_002,2020-06-15,2020-06,CYCALT,Cyclotrachelus alternans,1,42,demo
KONZ,KONZ_002,2020-06-15,2020-06,HARPEN,Harpalus pensylvanicus,4,42,demo
KONZ,KONZ_002,2020-06-15,2020-06,PASELO,Pasimachus elongatus,2,42,demo
KONZ,KONZ_002,2020-06-15,2020-06,SCAQUA,Scarites quadriceps,3,42,demo
KONZ,KONZ_002,2020-06-15,2020-06,AMAOBE,Amara obesa,1,42,demo
KONZ,KONZ_002,2020-06-15,2020-06,CALCAL,Calosoma calidum,2,42,demo
KONZ,KONZ_004,2020-06-15,2020-06,POECHA,Poecilus chalcites,13,60,demo
KONZ,KONZ_004,2020-06-15,2020-06,CYCALT,Cyclotrachelus alternans,1,60,demo
KONZ,KONZ_004,2020-06-15,2020-06,HARPEN,Harpalus pensylvanicus,4,60,demo
KONZ,KONZ_004,2020-06-15,2020-06,PASELO,Pasimachus elongatus,5,60,demo
KONZ,KONZ_004,2020-06-15,2020-06,SCAQUA,Scarites quadriceps,4,60,demo
KONZ,KONZ_004,2020-06-15,2020-06,AMAOBE,Amara obesa,1,60,demo
KONZ,KONZ_004,2020-06-15,2020-06,CALCAL,Calosoma calidum,3,60,demo
KONZ,KONZ_007,2020-06-15,2020-06,POECHA,Poecilus chalcites,13,60,demo
KONZ,KONZ_007,2020-06-15,2020-06,CYCALT,Cyclotrachelus alternans,2,60,demo
KONZ,KONZ_007,2020-06-15,2020-06,HARPEN,Harpalus pensylvanicus,4,60,demo
KONZ,KONZ_007,2020-06-15,2020-06,PASELO,Pasimachus elongatus,4,60,demo
KONZ,KONZ_007,2020-06-15,2020-06,SCAQUA,Scarites quadriceps,3,60,demo
KONZ,KONZ_007,2020-06-15,2020-06,AMAOBE,Amara obesa,3,60,demo
KONZ,KONZ_007,2020-06-15,2020-06,CALCAL,Calosoma calidum,2,60,demo
KONZ,KONZ_001,2020-07-15,2020-07,POECHA,Poecilus chalcites,5,52,demo
KONZ,KONZ_001,2020-07-15,2020-07,CYCALT,Cyclotrachelus alternans,2,52,demo
KONZ,KONZ_001,2020-07-15,2020-07,HARPEN,Harpalus pensylvanicus,10,52,demo
KONZ,KONZ_001,2020-07-15,2020-07,PASELO,Pasimachus elongatus,3,52,demo
KONZ,KONZ_001,2020-07-15,2020-07,SCAQUA,Scarites quadriceps,5,52,demo
KONZ,KONZ_001,2020-07-15,2020-07,AMAOBE,Amara obesa,1,52,demo
KONZ,KONZ_001,2020-07-15,2020-07,CALCAL,Calosoma calidum,1,52,demo
KONZ,KONZ_002,2020-07-15,2020-07,POECHA,Poecilus chalcites,5,52,demo
KONZ,KONZ_002,2020-07-15,2020-07,CYCALT,Cyclotrachelus alternans,4,52,demo
KONZ,KONZ_002,2020-07-15,2020-07,HARPEN,Harpalus pensylvanicus,5,52,demo
KONZ,KONZ_002,2020-07-15,2020-07,PASELO,Pasimachus elongatus,2,52,demo
KONZ,KONZ_002,2020-07-15,2020-07,SCAQUA,Scarites quadriceps,4,52,demo
KONZ,KONZ_002,2020-07-15,2020-07,AMAOBE,Amara obesa,1,52,demo
KONZ,KONZ_002,2020-07-15,2020-07,CALCAL,Calosoma calidum,2,52,demo
KONZ,KONZ_004,2020-07-15,2020-07,POECHA,Poecilus chalcites,5,45,demo
KONZ,KONZ_004,2020-07-15,2020-07,CYCALT,Cyclotrachelus alternans,3,45,demo
KONZ,KONZ_004,2020-07-15,2020-07,HARPEN,Harpalus pensylvanicus,7,45,demo
KONZ,KONZ_004,2020-07-15,2020-07,PASELO,Pasimachus elongatus,2,45,demo
KONZ,KONZ_004,2020-07-15,2020-07,SCAQUA,Scarites quadriceps,4,45,demo
KONZ,KONZ_004,2020-07-15,2020-07,AMAOBE,Amara obesa,1,45,demo
KONZ,KONZ_004,2020-07-15,2020-07,CALCAL,Calosoma calidum,1,45,demo
KONZ,KONZ_007,2020-07-15,2020-07,POECHA,Poecilus chalcites,8,42,demo
KONZ,KONZ_007,2020-07-15,2020-07,CYCALT,Cyclotrachelus alternans,3,42,demo
KONZ,KONZ_007,2020-07-15,2020-07,HARPEN,Harpalus pensylvanicus,7,42,demo
KONZ,KONZ_007,2020-07-15,2020-07,PASELO,Pasimachus elongatus,3,42,demo
KONZ,KONZ_007,2020-07-15,2020-07,SCAQUA,Scarites quadriceps,3,42,demo
KONZ,KONZ_007,2020-07-15,2020-07,AMAOBE,Amara obesa,1,42,demo
KONZ,KONZ_007,2020-07-15,2020-07,CALCAL,Calosoma calidum,1,42,demo
KONZ,KONZ_001,2020-08-15,2020-08,POECHA,Poecilus chalcites,4,52,demo
KONZ,KONZ_001,2020-08-15,2020-08,CYCALT,Cyclotrachelus alternans,5,52,demo
KONZ,KONZ_001,2020-08-15,2020-08,HARPEN,Harpalus pensylvanicus,6,52,demo
KONZ,KONZ_001,2020-08-15,2020-08,PASELO,Pasimachus elongatus,1,52,demo
KONZ,KONZ_001,2020-08-15,2020-08,SCAQUA,Scarites quadriceps,4,52,demo
KONZ,KONZ_001,2020-08-15,2020-08,AMAOBE,Amara obesa,1,52,demo
KONZ,KONZ_001,2020-08-15,2020-08,CALCAL,Calosoma calidum,1,52,demo
KONZ,KONZ_002,2020-08-15,2020-08,POECHA,Poecilus chalcites,3,42,demo
KONZ,KONZ_002,2020-08-15,2020-08,CYCALT,Cyclotrachelus alternans,4,42,demo
KONZ,KONZ_002,2020-08-15,2020-08,HARPEN,Harpalus pensylvanicus,9,42,demo
KONZ,KONZ_002,2020-08-15,2020-08,PASELO,Pasimachus elongatus,2,42,demo
KONZ,KONZ_002,2020-08-15,2020-08,SCAQUA,Scarites quadriceps,2,42,demo
KONZ,KONZ_002,2020-08-15,2020-08,CALCAL,Calosoma calidum,1,42,demo
KONZ,KONZ_004,2020-08-15,2020-08,POECHA,Poecilus chalcites,6,60,demo
KONZ,KONZ_004,2020-08-15,2020-08,CYCALT,Cyclotrachelus alternans,4,60,demo
KONZ,KONZ_004,2020-08-15,2020-08,HARPEN,Harpalus pensylvanicus,7,60,demo
KONZ,KONZ_004,2020-08-15,2020-08,PASELO,Pasimachus elongatus,2,60,demo
KONZ,KONZ_004,2020-08-15,2020-08,SCAQUA,Scarites quadriceps,3,60,demo
KONZ,KONZ_004,2020-08-15,2020-08,AMAOBE,Amara obesa,1,60,demo
KONZ,KONZ_004,2020-08-15,2020-08,CALCAL,Calosoma calidum,1,60,demo
KONZ,KONZ_007,2020-08-15,2020-08,POECHA,Poecilus chalcites,4,42,demo
KONZ,KONZ_007,2020-08-15,2020-08,CYCALT,Cyclotrachelus alternans,4,42,demo
KONZ,KONZ_007,2020-08-15,2020-08,HARPEN,Harpalus pensylvanicus,6,42,demo
KONZ,KONZ_007,2020-08-15,2020-08,PASELO,Pasimachus elongatus,1,42,demo
KONZ,KONZ_007,2020-08-15,2020-08,SCAQUA,Scarites quadriceps,2,42,demo
KONZ,KONZ_007,2020-08-15,2020-08,CALCAL,Calosoma calidum,1,42,demo
KONZ,KONZ_001,2020-09-15,2020-09,POECHA,Poecilus chalcites,2,56,demo
KONZ,KONZ_001,2020-09-15,2020-09,CYCALT,Cyclotrachelus alternans,5,56,demo
KONZ,KONZ_001,2020-09-15,2020-09,HARPEN,Harpalus pensylvanicus,6,56,demo
KONZ,KONZ_001,2020-09-15,2020-09,PASELO,Pasimachus elongatus,1,56,demo
KONZ,KONZ_001,2020-09-15,2020-09,SCAQUA,Scarites quadriceps,2,56,demo
KONZ,KONZ_002,2020-09-15,2020-09,POECHA,Poecilus chalcites,2,56,demo
KONZ,KONZ_002,2020-09-15,2020-09,CYCALT,Cyclotrachelus alternans,6,56,demo
KONZ,KONZ_002,2020-09-15,2020-09,HARPEN,Harpalus pensylvanicus,8,56,demo
KONZ,KONZ_002,2020-09-15,2020-09,SCAQUA,Scarites quadriceps,2,56,demo
KONZ,KONZ_004,2020-09-15,2020-09,POECHA,Poecilus chalcites,1,42,demo
KONZ,KONZ_004,2020-09-15,2020-09,CYCALT,Cyclotrachelus alternans,3,42,demo
KONZ,KONZ_004,2020-09-15,2020-09,HARPEN,Harpalus pensylvanicus,8,42,demo
KONZ,KONZ_004,2020-09-15,2020-09,SCAQUA,Scarites quadriceps,1,42,demo
KONZ,KONZ_007,2020-09-15,2020-09,POECHA,Poecilus chalcites,2,42,demo
KONZ,KONZ_007,2020-09-15,2020-09,CYCALT,Cyclotrachelus alternans,6,42,demo
KONZ,KONZ_007,2020-09-15,2020-09,HARPEN,Harpalus pensylvanicus,4,42,demo
KONZ,KONZ_007,2020-09-15,2020-09,PASELO,Pasimachus elongatus,1,42,demo
KONZ,KONZ_007,2020-09-15,2020-09,SCAQUA,Scarites quadriceps,1,42,demo
KONZ,KONZ_001,2020-10-15,2020-10,CYCALT,Cyclotrachelus alternans,4,42,demo
KONZ,KONZ_001,2020-10-15,2020-10,HARPEN,Harpalus pensylvanicus,2,42,demo
KONZ,KONZ_001,2020-10-15,2020-10,SCAQUA,Scarites quadriceps,1,42,demo
KONZ,KONZ_002,2020-10-15,2020-10,CYCALT,Cyclotrachelus alternans,3,39,demo
KONZ,KONZ_002,2020-10-15,2020-10,HARPEN,Harpalus pensylvanicus,4,39,demo
KONZ,KONZ_004,2020-10-15,2020-10,CYCALT,Cyclotrachelus alternans,5,39,demo
KONZ,KONZ_004,2020-10-15,2020-10,HARPEN,Harpalus pensylvanicus,4,39,demo
KONZ,KONZ_004,2020-10-15,2020-10,SCAQUA,Scarites quadriceps,1,39,demo
KONZ,KONZ_007,2020-10-15,2020-10,CYCALT,Cyclotrachelus alternans,3,45,demo
KONZ,KONZ_007,2020-10-15,2020-10,HARPEN,Harpalus pensylvanicus,3,45,demo
KONZ,KONZ_001,2021-05-15,2021-05,POECHA,Poecilus chalcites,6,39,demo
KONZ,KONZ_001,2021-05-15,2021-05,HARPEN,Harpalus pensylvanicus,2,39,demo
KONZ,KONZ_001,2021-05-15,2021-05,PASELO,Pasimachus elongatus,2,39,demo
KONZ,KONZ_001,2021-05-15,2021-05,SCAQUA,Scarites quadriceps,1,39,demo
KONZ,KONZ_001,2021-05-15,2021-05,AMAOBE,Amara obesa,2,39,demo
KONZ,KONZ_001,2021-05-15,2021-05,CALCAL,Calosoma calidum,1,39,demo
KONZ,KONZ_002,2021-05-15,2021-05,POECHA,Poecilus chalcites,5,39,demo
KONZ,KONZ_002,2021-05-15,2021-05,HARPEN,Harpalus pensylvanicus,2,39,demo
KONZ,KONZ_002,2021-05-15,2021-05,PASELO,Pasimachus elongatus,2,39,demo
KONZ,KONZ_002,2021-05-15,2021-05,SCAQUA,Scarites quadriceps,1,39,demo
KONZ,KONZ_002,2021-05-15,2021-05,AMAOBE,Amara obesa,3,39,demo
KONZ,KONZ_002,2021-05-15,2021-05,CALCAL,Calosoma calidum,1,39,demo
KONZ,KONZ_004,2021-05-15,2021-05,POECHA,Poecilus chalcites,8,42,demo
KONZ,KONZ_004,2021-05-15,2021-05,HARPEN,Harpalus pensylvanicus,2,42,demo
KONZ,KONZ_004,2021-05-15,2021-05,PASELO,Pasimachus elongatus,3,42,demo
KONZ,KONZ_004,2021-05-15,2021-05,SCAQUA,Scarites quadriceps,2,42,demo
KONZ,KONZ_004,2021-05-15,2021-05,AMAOBE,Amara obesa,2,42,demo
KONZ,KONZ_004,2021-05-15,2021-05,CALCAL,Calosoma calidum,1,42,demo
KONZ,KONZ_007,2021-05-15,2021-05,POECHA,Poecilus chalcites,10,42,demo
KONZ,KONZ_007,2021-05-15,2021-05,HARPEN,Harpalus pensylvanicus,2,42,demo
KONZ,KONZ_007,2021-05-15,2021-05,PASELO,Pasimachus elongatus,2,42,demo
KONZ,KONZ_007,2021-05-15,2021-05,SCAQUA,Scarites quadriceps,1,42,demo
KONZ,KONZ_007,2021-05-15,2021-05,AMAOBE,Amara obesa,2,42,demo
KONZ,KONZ_007,2021-05-15,2021-05,CALCAL,Calosoma calidum,2,42,demo
KONZ,KONZ_001,2021-06-15,2021-06,POECHA,Poecilus chalcites,6,39,demo
KONZ,KONZ_001,2021-06-15,2021-06,CYCALT,Cyclotrachelus alternans,1,39,demo
KONZ,KONZ_001,2021-06-15,2021-06,HARPEN,Harpalus pensylvanicus,4,39,demo
KONZ,KONZ_001,2021-06-15,2021-06,PASELO,Pasimachus elongatus,3,39,demo
KONZ,KONZ_001,2021-06-15,2021-06,SCAQUA,Scarites quadriceps,4,39,demo
KONZ,KONZ_001,2021-06-15,2021-06,AMAOBE,Amara obesa,2,39,demo
KONZ,KONZ_001,2021-06-15,2021-06,CALCAL,Calosoma calidum,2,39,demo
KONZ,KONZ_002,2021-06-15,2021-06,POECHA,Poecilus chalcites,7,42,demo
KONZ,KONZ_002,2021-06-15,2021-06,CYCALT,Cyclotrachelus alternans,1,42,demo
KONZ,KONZ_002,2021-06-15,2021-06,HARPEN,Harpalus pensylvanicus,6,42,demo
KONZ,KONZ_002,2021-06-15,2021-06,PASELO,Pasimachus elongatus,4,42,demo
KONZ,KONZ_002,2021-06-15,2021-06,SCAQUA,Scarites quadriceps,3,42,demo
KONZ,KONZ_002,2021-06-15,2021-06,AMAOBE,Amara obesa,2,42,demo
KONZ,KONZ_002,2021-06-15,2021-06,CALCAL,Calosoma calidum,1,42,demo
KONZ,KONZ_004,2021-06-15,2021-06,POECHA,Poecilus chalcites,11,39,demo
KONZ,KONZ_004,2021-06-15,2021-06,CYCALT,Cyclotrachelus alternans,1,39,demo
KONZ,KONZ_004,2021-06-15,2021-06,HARPEN,Harpalus pensylvanicus,5,39,demo
KONZ,KONZ_004,2021-06-15,2021-06,PASELO,Pasimachus elongatus,2,39,demo
KONZ,KONZ_004,2021-06-15,2021-06,SCAQUA,Scarites quadriceps,2,39,demo
KONZ,KONZ_004,2021-06-15,2021-06,AMAOBE,Amara obesa,2,39,demo
KONZ,KONZ_004,2021-06-15,2021-06,CALCAL,Calosoma calidum,2,39,demo
KONZ,KONZ_007,2021-06-15,2021-06,POECHA,Poecilus chalcites,14,45,demo
KONZ,KONZ_007,2021-06-15,2021-06,CYCALT,Cyclotrachelus alternans,2,45,demo
KONZ,KONZ_007,2021-06-15,2021-06,HARPEN,Harpalus pensylvanicus,5,45,demo
KONZ,KONZ_007,2021-06-15,2021-06,PASELO,Pasimachus elongatus,4,45,demo
KONZ,KONZ_007,2021-06-15,2021-06,SCAQUA,Scarites quadriceps,4,45,demo
KONZ,KONZ_007,2021-06-15,2021-06,AMAOBE,Amara obesa,2,45,demo
KONZ,KONZ_007,2021-06-15,2021-06,CALCAL,Calosoma calidum,3,45,demo
KONZ,KONZ_001,2021-07-15,2021-07,POECHA,Poecilus chalcites,8,39,demo
KONZ,KONZ_001,2021-07-15,2021-07,CYCALT,Cyclotrachelus alternans,2,39,demo
KONZ,KONZ_001,2021-07-15,2021-07,HARPEN,Harpalus pensylvanicus,5,39,demo
KONZ,KONZ_001,2021-07-15,2021-07,PASELO,Pasimachus elongatus,2,39,demo
KONZ,KONZ_001,2021-07-15,2021-07,SCAQUA,Scarites quadriceps,4,39,demo
KONZ,KONZ_001,2021-07-15,2021-07,AMAOBE,Amara obesa,1,39,demo
KONZ,KONZ_001,2021-07-15,2021-07,CALCAL,Calosoma calidum,1,39,demo
KONZ,KONZ_002,2021-07-15,2021-07,POECHA,Poecilus chalcites,9,42,demo
KONZ,KONZ_002,2021-07-15,2021-07,CYCALT,Cyclotrachelus alternans,3,42,demo
KONZ,KONZ_002,2021-07-15,2021-07,HARPEN,Harpalus pensylvanicus,9,42,demo
KONZ,KONZ_002,2021-07-15,2021-07,PASELO,Pasimachus elongatus,3,42,demo
KONZ,KONZ_002,2021-07-15,2021-07,SCAQUA,Scarites quadriceps,2,42,demo
KONZ,KONZ_002,2021-07-15,2021-07,AMAOBE,Amara obesa,1,42,demo
KONZ,KONZ_002,2021-07-15,2021-07,CALCAL,Calosoma calidum,2,42,demo
